
5036,"another way. Suddenly they stopped again, paused, struck out the time afresh,",CD

5037,"formed into lines the width of the public way, and, with their heads low down",CD

5038,"and their hands high up, swooped screaming off. No fight could have been",CD

5039,"half so terrible as this dance. It was so emphatically a fallen sporta something,",CD

5040,"once innocent, delivered over to all devilrya healthy pastime changed into a",CD

5041,"means of angering the blood, bewildering the senses, and steeling the heart.",CD

5042,"Such grace as was visible in it, made it the uglier, showing how warped and",CD

5043,perverted all things good by nature were become. The maidenly bosom bared,CD

5044,"to this, the pretty almostchild's head thus distracted, the delicate foot mincing",CD

5045,"in this slough of blood and dirt, were types of the disjointed time.",CD

5046,"This was the Carmagnole. As it passed, leaving Lucie frightened and",CD

5047,"bewildered in the doorway of the woodsawyer's house, the feathery snow fell",CD

5048,"as quietly and lay as white and soft, as if it had never been.",CD

5049,"""O my father!"" for he stood before her when she lifted up the eyes she had",CD

5050,"momentarily darkened with her hand; ""such a cruel, bad sight.""",CD

5051,"""I know, my dear, I know. I have seen it many times. Don't be frightened! Not",CD

5052,"one of them would harm you.""",CD

5053,"""I am not frightened for myself, my father. But when I think of my husband,",CD

5054,"and the mercies of these people""",CD

5055,"""We will set him above their mercies very soon. I left him climbing to the",CD

5056,"window, and I came to tell you. There is no one here to see. You may kiss your",CD

5057,"hand towards that highest shelving roof.""",CD

5058,"""I do so, father, and I send him my Soul with it!""",CD

5059,"""You cannot see him, my poor dear?""",CD

5060,"""No, father,"" said Lucie, yearning and weeping as she kissed her hand, ""no.""",CD

5061,"A footstep in the snow. Madame Defarge. ""I salute you, citizeness,"" from the",CD

5062,"Doctor. ""I salute you, citizen."" This in passing. Nothing more. Madame",CD

5063,"Defarge gone, like a shadow over the white road.",CD

5064,"""Give me your arm, my love. Pass from here with an air of cheerfulness and",CD

5065,"courage, for his sake. That was well done;"" they had left the spot; ""it shall not",CD

5066,"be in vain. Charles is summoned for tomorrow.""",CD

5067,"""For tomorrow!""",CD

5068,"""There is no time to lose. I am well prepared, but there are precautions to be",CD

5069,"taken, that could not be taken until he was actually summoned before the",CD

5070,"Tribunal. He has not received the notice yet, but I know that he will presently",CD

5071,"be summoned for tomorrow, and removed to the Conciergerie; I have timely",CD

5072,"information. You are not afraid?""",CD

5073,"She could scarcely answer, ""I trust in you.""",CD

5074,"""Do so, implicitly. Your suspense is nearly ended, my darling; he shall be",CD

5075,restored to you within a few hours; I have encompassed him with every,CD

5076,"protection. I must see Lorry.""",CD

5077,He stopped. There was a heavy lumbering of wheels within hearing. They both,CD

5078,knew too well what it meant. One. Two. Three. Three tumbrils faring away,CD

5079,with their dread loads over the hushing snow.,CD

5080,"""I must see Lorry,"" the Doctor repeated, turning her another way.",CD

5081,The staunch old gentleman was still in his trust; had never left it. He and his,CD

5082,books were in frequent requisition as to property confiscated and made,CD

5083,"national. What he could save for the owners, he saved. No better man living to",CD

5084,"hold fast by what Tellson's had in keeping, and to hold his peace.",CD

5085,"A murky red and yellow sky, and a rising mist from the Seine, denoted the",CD

5086,approach of darkness. It was almost dark when they arrived at the Bank. The,CD

5087,stately residence of Monseigneur was altogether blighted and deserted. Above,CD

5088,"a heap of dust and ashes in the court, ran the letters: National Property.",CD

5089,"Republic One and Indivisible. Liberty, Equality, Fraternity, or Death!",CD

5090,Who could that be with Mr. Lorrythe owner of the ridingcoat upon the,CD

5091,"chairwho must not be seen? From whom newly arrived, did he come out,",CD

5092,"agitated and surprised, to take his favourite in his arms? To whom did he",CD

5093,"appear to repeat her faltering words, when, raising his voice and turning his",CD

5094,"head towards the door of the room from which he had issued, he said:",CD

5095,"""Removed to the Conciergerie, and summoned for tomorrow?""",CD

5096,VI.,CD

5097,Triumph,CD

5098,"The dread tribunal of five Judges, Public Prosecutor, and determined Jury, sat",CD

5099,"every day. Their lists went forth every evening, and were read out by the",CD

5100,"gaolers of the various prisons to their prisoners. The standard gaolerjoke was,",CD

5101,"""Come out and listen to the Evening Paper, you inside there!""",CD

5102,"""Charles Evremonde, called Darnay!""",CD

5103,So at last began the Evening Paper at La Force.,CD

5104,"When a name was called, its owner stepped apart into a spot reserved for those",CD

5105,"who were announced as being thus fatally recorded. Charles Evremonde,",CD

5106,"called Darnay, had reason to know the usage; he had seen hundreds pass away",CD

5107,so.,CD

5108,"His bloated gaoler, who wore spectacles to read with, glanced over them to",CD

5109,"assure himself that he had taken his place, and went through the list, making a",CD

5110,"similar short pause at each name. There were twentythree names, but only",CD

5111,twenty were responded to; for one of the prisoners so summoned had died in,CD

5112,"gaol and been forgotten, and two had already been guillotined and forgotten.",CD

5113,"The list was read, in the vaulted chamber where Darnay had seen the",CD

5114,associated prisoners on the night of his arrival. Every one of those had,CD

5115,perished in the massacre; every human creature he had since cared for and,CD

5116,"parted with, had died on the scaffold.",CD

5117,"There were hurried words of farewell and kindness, but the parting was soon",CD

5118,"over. It was the incident of every day, and the society of La Force were",CD

5119,"engaged in the preparation of some games of forfeits and a little concert, for",CD

5120,"that evening. They crowded to the grates and shed tears there; but, twenty",CD

5121,"places in the projected entertainments had to be refilled, and the time was, at",CD

5122,"best, short to the lockup hour, when the common rooms and corridors would",CD

5123,be delivered over to the great dogs who kept watch there through the night.,CD

5124,The prisoners were far from insensible or unfeeling; their ways arose out of,CD

5125,"the condition of the time. Similarly, though with a subtle difference, a species",CD

5126,"of fervour or intoxication, known, without doubt, to have led some persons to",CD

5127,"brave the guillotine unnecessarily, and to die by it, was not mere boastfulness,",CD

5128,"but a wild infection of the wildly shaken public mind. In seasons of pestilence,",CD

5129,some of us will have a secret attraction to the diseasea terrible passing,CD

5130,"inclination to die of it. And all of us have like wonders hidden in our breasts,",CD

5131,only needing circumstances to evoke them.,CD

5132,The passage to the Conciergerie was short and dark; the night in its,CD

5133,"verminhaunted cells was long and cold. Next day, fifteen prisoners were put to",CD

5134,the bar before Charles Darnay's name was called. All the fifteen were,CD

5135,"condemned, and the trials of the whole occupied an hour and a half.",CD

5136,"""Charles Evremonde, called Darnay,"" was at length arraigned.",CD

5137,His judges sat upon the Bench in feathered hats; but the rough red cap and,CD

5138,tricoloured cockade was the headdress otherwise prevailing. Looking at the,CD

5139,"Jury and the turbulent audience, he might have thought that the usual order of",CD

5140,"things was reversed, and that the felons were trying the honest men. The",CD

5141,"lowest, cruelest, and worst populace of a city, never without its quantity of",CD

5142,"low, cruel, and bad, were the directing spirits of the scene: noisily",CD

5143,"commenting, applauding, disapproving, anticipating, and precipitating the",CD

5144,"result, without a check. Of the men, the greater part were armed in various",CD

5145,"ways; of the women, some wore knives, some daggers, some ate and drank as",CD

5146,"they looked on, many knitted. Among these last, was one, with a spare piece",CD

5147,"of knitting under her arm as she worked. She was in a front row, by the side of",CD

5148,"a man whom he had never seen since his arrival at the Barrier, but whom he",CD

5149,directly remembered as Defarge. He noticed that she once or twice whispered,CD

5150,"in his ear, and that she seemed to be his wife; but, what he most noticed in the",CD

5151,"two figures was, that although they were posted as close to himself as they",CD

5152,"could be, they never looked towards him. They seemed to be waiting for",CD

5153,"something with a dogged determination, and they looked at the Jury, but at",CD

5154,"nothing else. Under the President sat Doctor Manette, in his usual quiet dress.",CD

5155,"As well as the prisoner could see, he and Mr. Lorry were the only men there,",CD

5156,"unconnected with the Tribunal, who wore their usual clothes, and had not",CD

5157,assumed the coarse garb of the Carmagnole.,CD

5158,"Charles Evremonde, called Darnay, was accused by the public prosecutor as",CD

5159,"an emigrant, whose life was forfeit to the Republic, under the decree which",CD

5160,banished all emigrants on pain of Death. It was nothing that the decree bore,CD

5161,"date since his return to France. There he was, and there was the decree; he had",CD

5162,"been taken in France, and his head was demanded.",CD

5163,"""Take off his head!"" cried the audience. ""An enemy to the Republic!""",CD

5164,"The President rang his bell to silence those cries, and asked the prisoner",CD

5165,whether it was not true that he had lived many years in England?,CD

5166,Undoubtedly it was.,CD

5167,Was he not an emigrant then? What did he call himself?,CD

5168,"Not an emigrant, he hoped, within the sense and spirit of the law.",CD

5169,Why not? the President desired to know.,CD

5170,"Because he had voluntarily relinquished a title that was distasteful to him, and",CD

5171,"a station that was distasteful to him, and had left his countryhe submitted",CD

5172,before the word emigrant in the present acceptation by the Tribunal was in,CD

5173,"useto live by his own industry in England, rather than on the industry of the",CD

5174,overladen people of France.,CD

5175,What proof had he of this?,CD

5176,"He handed in the names of two witnesses; Theophile Gabelle, and Alexandre",CD

5177,Manette.,CD

5178,But he had married in England? the President reminded him.,CD

5179,"True, but not an English woman.",CD

5180,A citizeness of France?,CD

5181,Yes. By birth.,CD

5182,Her name and family?,CD

5183,"""Lucie Manette, only daughter of Doctor Manette, the good physician who sits",CD

5184,"there.""",CD

5185,This answer had a happy effect upon the audience. Cries in exaltation of the,CD

5186,wellknown good physician rent the hall. So capriciously were the people,CD

5187,"moved, that tears immediately rolled down several ferocious countenances",CD

5188,"which had been glaring at the prisoner a moment before, as if with impatience",CD

5189,to pluck him out into the streets and kill him.,CD

5190,"On these few steps of his dangerous way, Charles Darnay had set his foot",CD

5191,according to Doctor Manette's reiterated instructions. The same cautious,CD

5192,"counsel directed every step that lay before him, and had prepared every inch of",CD

5193,his road.,CD

5194,"The President asked, why had he returned to France when he did, and not",CD

5195,sooner?,CD

5196,"He had not returned sooner, he replied, simply because he had no means of",CD

5197,"living in France, save those he had resigned; whereas, in England, he lived by",CD

5198,giving instruction in the French language and literature. He had returned when,CD

5199,"he did, on the pressing and written entreaty of a French citizen, who",CD

5200,"represented that his life was endangered by his absence. He had come back, to",CD

5201,"save a citizen's life, and to bear his testimony, at whatever personal hazard, to",CD

5202,the truth. Was that criminal in the eyes of the Republic?,CD

5203,"The populace cried enthusiastically, ""No!"" and the President rang his bell to",CD

5204,"quiet them. Which it did not, for they continued to cry ""No!"" until they left off,",CD

5205,of their own will.,CD

5206,The President required the name of that citizen. The accused explained that the,CD

5207,citizen was his first witness. He also referred with confidence to the citizen's,CD

5208,"letter, which had been taken from him at the Barrier, but which he did not",CD

5209,doubt would be found among the papers then before the President.,CD

5210,The Doctor had taken care that it should be therehad assured him that it would,CD

5211,be thereand at this stage of the proceedings it was produced and read. Citizen,CD

5212,"Gabelle was called to confirm it, and did so. Citizen Gabelle hinted, with",CD

5213,"infinite delicacy and politeness, that in the pressure of business imposed on the",CD

5214,Tribunal by the multitude of enemies of the Republic with which it had to,CD

5215,"deal, he had been slightly overlooked in his prison of the Abbayein fact, had",CD

5216,rather passed out of the Tribunal's patriotic remembranceuntil three days ago;,CD

5217,"when he had been summoned before it, and had been set at liberty on the",CD

5218,Jury's declaring themselves satisfied that the accusation against him was,CD

5219,"answered, as to himself, by the surrender of the citizen Evremonde, called",CD

5220,Darnay.,CD

5221,"Doctor Manette was next questioned. His high personal popularity, and the",CD

5222,"clearness of his answers, made a great impression; but, as he proceeded, as he",CD

5223,showed that the Accused was his first friend on his release from his long,CD

5224,"imprisonment; that, the accused had remained in England, always faithful and",CD

5225,"devoted to his daughter and himself in their exile; that, so far from being in",CD

5226,"favour with the Aristocrat government there, he had actually been tried for his",CD

5227,"life by it, as the foe of England and friend of the United Statesas he brought",CD

5228,"these circumstances into view, with the greatest discretion and with the",CD

5229,"straightforward force of truth and earnestness, the Jury and the populace",CD

5230,"became one. At last, when he appealed by name to Monsieur Lorry, an English",CD

5231,"gentleman then and there present, who, like himself, had been a witness on",CD

5232,"that English trial and could corroborate his account of it, the Jury declared that",CD

5233,"they had heard enough, and that they were ready with their votes if the",CD

5234,President were content to receive them.,CD

5235,"At every vote (the Jurymen voted aloud and individually), the populace set up",CD

5236,"a shout of applause. All the voices were in the prisoner's favour, and the",CD

5237,President declared him free.,CD

5238,"Then, began one of those extraordinary scenes with which the populace",CD

5239,"sometimes gratified their fickleness, or their better impulses towards",CD

5240,"generosity and mercy, or which they regarded as some setoff against their",CD

5241,swollen account of cruel rage. No man can decide now to which of these,CD

5242,"motives such extraordinary scenes were referable; it is probable, to a blending",CD

5243,"of all the three, with the second predominating. No sooner was the acquittal",CD

5244,"pronounced, than tears were shed as freely as blood at another time, and such",CD

5245,fraternal embraces were bestowed upon the prisoner by as many of both sexes,CD

5246,"as could rush at him, that after his long and unwholesome confinement he was",CD

5247,in danger of fainting from exhaustion; none the less because he knew very,CD

5248,"well, that the very same people, carried by another current, would have rushed",CD

5249,"at him with the very same intensity, to rend him to pieces and strew him over",CD

5250,the streets.,CD

5251,"His removal, to make way for other accused persons who were to be tried,",CD

5252,rescued him from these caresses for the moment. Five were to be tried,CD

5253,"together, next, as enemies of the Republic, forasmuch as they had not assisted",CD

5254,it by word or deed. So quick was the Tribunal to compensate itself and the,CD

5255,"nation for a chance lost, that these five came down to him before he left the",CD

5256,"place, condemned to die within twentyfour hours. The first of them told him",CD

5257,"so, with the customary prison sign of Deatha raised fingerand they all added in",CD

5258,"words, ""Long live the Republic!""",CD

5259,"The five had had, it is true, no audience to lengthen their proceedings, for",CD

5260,"when he and Doctor Manette emerged from the gate, there was a great crowd",CD

5261,"about it, in which there seemed to be every face he had seen in Courtexcept",CD

5262,"two, for which he looked in vain. On his coming out, the concourse made at",CD

5263,"him anew, weeping, embracing, and shouting, all by turns and all together,",CD

5264,"until the very tide of the river on the bank of which the mad scene was acted,",CD

5265,"seemed to run mad, like the people on the shore.",CD

5266,"They put him into a great chair they had among them, and which they had",CD

5267,"taken either out of the Court itself, or one of its rooms or passages. Over the",CD

5268,"chair they had thrown a red flag, and to the back of it they had bound a pike",CD

5269,"with a red cap on its top. In this car of triumph, not even the Doctor's",CD

5270,"entreaties could prevent his being carried to his home on men's shoulders, with",CD

5271,"a confused sea of red caps heaving about him, and casting up to sight from the",CD

5272,"stormy deep such wrecks of faces, that he more than once misdoubted his",CD

5273,"mind being in confusion, and that he was in the tumbril on his way to the",CD

5274,Guillotine.,CD

5275,"In wild dreamlike procession, embracing whom they met and pointing him",CD

5276,"out, they carried him on. Reddening the snowy streets with the prevailing",CD

5277,"Republican colour, in winding and tramping through them, as they had",CD

5278,"reddened them below the snow with a deeper dye, they carried him thus into",CD

5279,"the courtyard of the building where he lived. Her father had gone on before, to",CD

5280,"prepare her, and when her husband stood upon his feet, she dropped insensible",CD

5281,in his arms.,CD

5282,As he held her to his heart and turned her beautiful head between his face and,CD

5283,"the brawling crowd, so that his tears and her lips might come together unseen,",CD

5284,"a few of the people fell to dancing. Instantly, all the rest fell to dancing, and",CD

5285,"the courtyard overflowed with the Carmagnole. Then, they elevated into the",CD

5286,vacant chair a young woman from the crowd to be carried as the Goddess of,CD

5287,"Liberty, and then swelling and overflowing out into the adjacent streets, and",CD

5288,"along the river's bank, and over the bridge, the Carmagnole absorbed them",CD

5289,every one and whirled them away.,CD

5290,"After grasping the Doctor's hand, as he stood victorious and proud before him;",CD

5291,"after grasping the hand of Mr. Lorry, who came panting in breathless from his",CD

5292,"struggle against the waterspout of the Carmagnole; after kissing little Lucie,",CD

5293,who was lifted up to clasp her arms round his neck; and after embracing the,CD

5294,"ever zealous and faithful Pross who lifted her; he took his wife in his arms,",CD

5295,and carried her up to their rooms.,CD

5296,"""Lucie! My own! I am safe.""",CD

5297,"""O dearest Charles, let me thank God for this on my knees as I have prayed to",CD

5298,"Him.""",CD

5299,They all reverently bowed their heads and hearts. When she was again in his,CD

5300,"arms, he said to her:",CD

5301,"""And now speak to your father, dearest. No other man in all this France could",CD

5302,"have done what he has done for me.""",CD

5303,"She laid her head upon her father's breast, as she had laid his poor head on her",CD

5304,"own breast, long, long ago. He was happy in the return he had made her, he",CD

5305,"was recompensed for his suffering, he was proud of his strength. ""You must",CD

5306,"not be weak, my darling,"" he remonstrated; ""don't tremble so. I have saved",CD

5307,"him.""",CD

5308,VII.,CD

5309,A Knock at the Door,CD

5310,"""I have saved him."" It was not another of the dreams in which he had often",CD

5311,"come back; he was really here. And yet his wife trembled, and a vague but",CD

5312,heavy fear was upon her.,CD

5313,"All the air round was so thick and dark, the people were so passionately",CD

5314,"revengeful and fitful, the innocent were so constantly put to death on vague",CD

5315,"suspicion and black malice, it was so impossible to forget that many as",CD

5316,"blameless as her husband and as dear to others as he was to her, every day",CD

5317,"shared the fate from which he had been clutched, that her heart could not be as",CD

5318,lightened of its load as she felt it ought to be. The shadows of the wintry,CD

5319,"afternoon were beginning to fall, and even now the dreadful carts were rolling",CD

5320,"through the streets. Her mind pursued them, looking for him among the",CD

5321,Condemned; and then she clung closer to his real presence and trembled more.,CD

5322,"Her father, cheering her, showed a compassionate superiority to this woman's",CD

5323,"weakness, which was wonderful to see. No garret, no shoemaking, no One",CD

5324,"Hundred and Five, North Tower, now! He had accomplished the task he had",CD

5325,"set himself, his promise was redeemed, he had saved Charles. Let them all",CD

5326,lean upon him.,CD

5327,Their housekeeping was of a very frugal kind: not only because that was the,CD

5328,"safest way of life, involving the least offence to the people, but because they",CD

5329,"were not rich, and Charles, throughout his imprisonment, had had to pay",CD

5330,"heavily for his bad food, and for his guard, and towards the living of the",CD

5331,"poorer prisoners. Partly on this account, and partly to avoid a domestic spy,",CD

5332,they kept no servant; the citizen and citizeness who acted as porters at the,CD

5333,"courtyard gate, rendered them occasional service; and Jerry (almost wholly",CD

5334,"transferred to them by Mr. Lorry) had become their daily retainer, and had his",CD

5335,bed there every night.,CD

5336,"It was an ordinance of the Republic One and Indivisible of Liberty, Equality,",CD

5337,"Fraternity, or Death, that on the door or doorpost of every house, the name of",CD

5338,"every inmate must be legibly inscribed in letters of a certain size, at a certain",CD

5339,"convenient height from the ground. Mr. Jerry Cruncher's name, therefore, duly",CD

5340,"embellished the doorpost down below; and, as the afternoon shadows",CD

5341,"deepened, the owner of that name himself appeared, from overlooking a",CD

5342,painter whom Doctor Manette had employed to add to the list the name of,CD

5343,"Charles Evremonde, called Darnay.",CD

5344,"In the universal fear and distrust that darkened the time, all the usual harmless",CD

5345,"ways of life were changed. In the Doctor's little household, as in very many",CD

5346,"others, the articles of daily consumption that were wanted were purchased",CD

5347,"every evening, in small quantities and at various small shops. To avoid",CD

5348,"attracting notice, and to give as little occasion as possible for talk and envy,",CD

5349,was the general desire.,CD

5350,"For some months past, Miss Pross and Mr. Cruncher had discharged the office",CD

5351,"of purveyors; the former carrying the money; the latter, the basket. Every",CD

5352,"afternoon at about the time when the public lamps were lighted, they fared",CD

5353,"forth on this duty, and made and brought home such purchases as were",CD

5354,"needful. Although Miss Pross, through her long association with a French",CD

5355,"family, might have known as much of their language as of her own, if she had",CD

5356,"had a mind, she had no mind in that direction; consequently she knew no more",CD

5357,"of that ""nonsense"" (as she was pleased to call it) than Mr. Cruncher did. So her",CD

5358,manner of marketing was to plump a nounsubstantive at the head of a,CD

5359,"shopkeeper without any introduction in the nature of an article, and, if it",CD

5360,"happened not to be the name of the thing she wanted, to look round for that",CD

5361,"thing, lay hold of it, and hold on by it until the bargain was concluded. She",CD

5362,"always made a bargain for it, by holding up, as a statement of its just price,",CD

5363,"one finger less than the merchant held up, whatever his number might be.",CD

5364,"""Now, Mr. Cruncher,"" said Miss Pross, whose eyes were red with felicity; ""if",CD

5365,"you are ready, I am.""",CD

5366,Jerry hoarsely professed himself at Miss Pross's service. He had worn all his,CD

5367,"rust off long ago, but nothing would file his spiky head down.",CD

5368,"""There's all manner of things wanted,"" said Miss Pross, ""and we shall have a",CD

5369,"precious time of it. We want wine, among the rest. Nice toasts these Redheads",CD

5370,"will be drinking, wherever we buy it.""",CD

5371,"""It will be much the same to your knowledge, miss, I should think,"" retorted",CD

5372,"Jerry, ""whether they drink your health or the Old Un's.""",CD

5373,"""Who's he?"" said Miss Pross.",CD

5374,"Mr. Cruncher, with some diffidence, explained himself as meaning ""Old",CD

5375,"Nick's.""",CD

5376,"""Ha!"" said Miss Pross, ""it doesn't need an interpreter to explain the meaning of",CD

5377,"these creatures. They have but one, and it's Midnight Murder, and Mischief.""",CD

5378,"""Hush, dear! Pray, pray, be cautious!"" cried Lucie.",CD

5379,"""Yes, yes, yes, I'll be cautious,"" said Miss Pross; ""but I may say among",CD

5380,"ourselves, that I do hope there will be no oniony and tobaccoey smotherings in",CD

5381,"the form of embracings all round, going on in the streets. Now, Ladybird,",CD

5382,never you stir from that fire till I come back! Take care of the dear husband,CD

5383,"you have recovered, and don't move your pretty head from his shoulder as you",CD

5384,"have it now, till you see me again! May I ask a question, Doctor Manette,",CD

5385,"before I go?""",CD

5386,"""I think you may take that liberty,"" the Doctor answered, smiling.",CD

5387,"""For gracious sake, don't talk about Liberty; we have quite enough of that,""",CD

5388,said Miss Pross.,CD

5389,"""Hush, dear! Again?"" Lucie remonstrated.",CD

5390,"""Well, my sweet,"" said Miss Pross, nodding her head emphatically, ""the short",CD

5391,"and the long of it is, that I am a subject of His Most Gracious Majesty King",CD

5392,"George the Third;"" Miss Pross curtseyed at the name; ""and as such, my maxim",CD

5393,"is, Confound their politics, Frustrate their knavish tricks, On him our hopes we",CD

5394,"fix, God save the King!""",CD

5395,"Mr. Cruncher, in an access of loyalty, growlingly repeated the words after",CD

5396,"Miss Pross, like somebody at church.",CD

5397,"""I am glad you have so much of the Englishman in you, though I wish you had",CD

5398,"never taken that cold in your voice,"" said Miss Pross, approvingly. ""But the",CD

5399,"question, Doctor Manette. Is there""it was the good creature's way to affect to",CD

5400,"make light of anything that was a great anxiety with them all, and to come at it",CD

5401,"in this chance manner""is there any prospect yet, of our getting out of this",CD

5402,"place?""",CD

5403,"""I fear not yet. It would be dangerous for Charles yet.""",CD

5404,"""Heighhohum!"" said Miss Pross, cheerfully repressing a sigh as she glanced at",CD

5405,"her darling's golden hair in the light of the fire, ""then we must have patience",CD

5406,"and wait: that's all. We must hold up our heads and fight low, as my brother",CD

5407,"Solomon used to say. Now, Mr. Cruncher!Don't you move, Ladybird!""",CD

5408,"They went out, leaving Lucie, and her husband, her father, and the child, by a",CD

5409,bright fire. Mr. Lorry was expected back presently from the Banking House.,CD

5410,"Miss Pross had lighted the lamp, but had put it aside in a corner, that they",CD

5411,might enjoy the firelight undisturbed. Little Lucie sat by her grandfather with,CD

5412,"her hands clasped through his arm: and he, in a tone not rising much above a",CD

5413,"whisper, began to tell her a story of a great and powerful Fairy who had",CD

5414,opened a prisonwall and let out a captive who had once done the Fairy a,CD

5415,"service. All was subdued and quiet, and Lucie was more at ease than she had",CD

5416,been.,CD

5417,"""What is that?"" she cried, all at once.",CD

5418,"""My dear!"" said her father, stopping in his story, and laying his hand on hers,",CD

5419,"""command yourself. What a disordered state you are in! The least",CD

5420,"thingnothingstartles you! You, your father's daughter!""",CD

5421,"""I thought, my father,"" said Lucie, excusing herself, with a pale face and in a",CD

5422,"faltering voice, ""that I heard strange feet upon the stairs.""",CD

5423,"""My love, the staircase is as still as Death.""",CD

5424,"As he said the word, a blow was struck upon the door.",CD

5425,"""Oh father, father. What can this be! Hide Charles. Save him!""",CD

5426,"""My child,"" said the Doctor, rising, and laying his hand upon her shoulder, ""I",CD

5427,"have saved him. What weakness is this, my dear! Let me go to the door.""",CD

5428,"He took the lamp in his hand, crossed the two intervening outer rooms, and",CD

5429,"opened it. A rude clattering of feet over the floor, and four rough men in red",CD

5430,"caps, armed with sabres and pistols, entered the room.",CD

5431,"""The Citizen Evremonde, called Darnay,"" said the first.",CD

5432,"""Who seeks him?"" answered Darnay.",CD

5433,"""I seek him. We seek him. I know you, Evremonde; I saw you before the",CD

5434,"Tribunal today. You are again the prisoner of the Republic.""",CD

5435,"The four surrounded him, where he stood with his wife and child clinging to",CD

5436,him.,CD

5437,"""Tell me how and why am I again a prisoner?""",CD

5438,"""It is enough that you return straight to the Conciergerie, and will know",CD

5439,"tomorrow. You are summoned for tomorrow.""",CD

5440,"Doctor Manette, whom this visitation had so turned into stone, that he stood",CD

5441,"with the lamp in his hand, as if be woe a statue made to hold it, moved after",CD

5442,"these words were spoken, put the lamp down, and confronting the speaker, and",CD

5443,"taking him, not ungently, by the loose front of his red woollen shirt, said:",CD

5444,"""You know him, you have said. Do you know me?""",CD

5445,"""Yes, I know you, Citizen Doctor.""",CD

5446,"""We all know you, Citizen Doctor,"" said the other three.",CD

5447,"He looked abstractedly from one to another, and said, in a lower voice, after a",CD

5448,pause:,CD

5449,"""Will you answer his question to me then? How does this happen?""",CD

5450,"""Citizen Doctor,"" said the first, reluctantly, ""he has been denounced to the",CD

5451,"Section of Saint Antoine. This citizen,"" pointing out the second who had",CD

5452,"entered, ""is from Saint Antoine.""",CD

5453,"The citizen here indicated nodded his head, and added:",CD

5454,"""He is accused by Saint Antoine.""",CD

5455,"""Of what?"" asked the Doctor.",CD

5456,"""Citizen Doctor,"" said the first, with his former reluctance, ""ask no more. If the",CD

5457,"Republic demands sacrifices from you, without doubt you as a good patriot",CD

5458,will be happy to make them. The Republic goes before all. The People is,CD

5459,"supreme. Evremonde, we are pressed.""",CD

5460,"""One word,"" the Doctor entreated. ""Will you tell me who denounced him?""",CD

5461,"""It is against rule,"" answered the first; ""but you can ask Him of Saint Antoine",CD

5462,"here.""",CD

5463,"The Doctor turned his eyes upon that man. Who moved uneasily on his feet,",CD

5464,"rubbed his beard a little, and at length said:",CD

5465,"""Well! Truly it is against rule. But he is denouncedand gravelyby the Citizen",CD

5466,"and Citizeness Defarge. And by one other.""",CD

5467,"""What other?""",CD

5468,"""Do you ask, Citizen Doctor?""",CD

5469,"""Yes.""",CD

5470,"""Then,"" said he of Saint Antoine, with a strange look, ""you will be answered",CD

5471,"tomorrow. Now, I am dumb!""",CD

5472,VIII.,CD

5473,A Hand at Cards,CD

5474,"Happily unconscious of the new calamity at home, Miss Pross threaded her",CD

5475,way along the narrow streets and crossed the river by the bridge of the,CD

5476,"PontNeuf, reckoning in her mind the number of indispensable purchases she",CD

5477,"had to make. Mr. Cruncher, with the basket, walked at her side. They both",CD

5478,"looked to the right and to the left into most of the shops they passed, had a",CD

5479,"wary eye for all gregarious assemblages of people, and turned out of their road",CD

5480,"to avoid any very excited group of talkers. It was a raw evening, and the misty",CD

5481,"river, blurred to the eye with blazing lights and to the ear with harsh noises,",CD

5482,"showed where the barges were stationed in which the smiths worked, making",CD

5483,guns for the Army of the Republic. Woe to the man who played tricks with,CD

5484,"that Army, or got undeserved promotion in it! Better for him that his beard had",CD

5485,"never grown, for the National Razor shaved him close.",CD

5486,"Having purchased a few small articles of grocery, and a measure of oil for the",CD

5487,"lamp, Miss Pross bethought herself of the wine they wanted. After peeping",CD

5488,"into several wineshops, she stopped at the sign of the Good Republican Brutus",CD

5489,"of Antiquity, not far from the National Palace, once (and twice) the Tuileries,",CD

5490,where the aspect of things rather took her fancy. It had a quieter look than any,CD

5491,"other place of the same description they had passed, and, though red with",CD

5492,"patriotic caps, was not so red as the rest. Sounding Mr. Cruncher, and finding",CD

5493,"him of her opinion, Miss Pross resorted to the Good Republican Brutus of",CD

5494,"Antiquity, attended by her cavalier.",CD

5495,"Slightly observant of the smoky lights; of the people, pipe in mouth, playing",CD

